Ano|Distrito|Inscritos|Votantes|Brancos|Nulos|Partido|Votos|Mandatos|Previsão (%)|Abstenção|Inscritos_totais|abstenção_totais|Visão
2024|Guarda|141065,0|85034,0|1163,0|1290,0|PAN|822,0|0,0|0,01|0,39719987239924864|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|PS|27094,0|1,0|0,32|0,39719987239924864|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|AD|96231,0|5,0|0,35|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|BE|11748,0|0,0|0,04|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|CDU|6625,0|0,0|0,02|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|CH|53820,0|2,0|0,2|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|IL|15498,0|0,0|0,06|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|L|7212,0|0,0|0,03|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|PAN|4655,0|0,0|0,02|0,33626972420084233|10813643|0,4016|Sondagens
2024|Leiria|412184,0|273579,0|5094,0|3507,0|PS|61561,0|3,0|0,23|0,33626972420084233|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|AD|356973,0|14,0|0,27|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|BE|65365,0|2,0|0,05|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|CDU|49267,0|2,0|0,04|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|CH|224642,0|9,0|0,17|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|IL|86963,0|3,0|0,07|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|L|72259,0|2,0|0,05|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|PAN|32825,0|1,0|0,02|0,31103745809374783|10813643|0,4016|Sondagens
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|PS|365937,0|15,0|0,28|0,31103745809374783|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|AD|14134,0|0,0|0,23|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|BE|1894,0|0,0|0,03|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|CDU|3718,0|0,0|0,06|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|CH|14810,0|1,0|0,24|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|IL|1155,0|0,0|0,02|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|L|873,0|0,0|0,01|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|PAN|506,0|0,0|0,01|0,34839859944579304|10813643|0,4016|Sondagens
2024|Portalegre|93106,0|60668,0|925,0|614,0|PS|20669,0|1,0|0,34|0,34839859944579304|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|AD|339142,0|14,0|0,3|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|BE|51917,0|2,0|0,05|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|CDU|26356,0|1,0|0,02|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|CH|170936,0|7,0|0,15|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|IL|64065,0|2,0|0,06|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|L|37321,0|1,0|0,03|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|PAN|23421,0|0,0|0,02|0,2995520681509775|10813643|0,4016|Sondagens
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|PS|338110,0|13,0|0,3|0,2995520681509775|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|AD|68519,0|3,0|0,27|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|BE|11207,0|0,0|0,04|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|CDU|10346,0|0,0|0,04|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|PAN|3930,0|0,0|0,02|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|PS|69948,0|3,0|0,28|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|CH|58588,0|3,0|0,23|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|IL|9497,0|0,0|0,04|0,3345164223177058|10813643|0,4016|Sondagens
2024|Santarém|377261,0|251061,0|3868,0|2815,0|L|6190,0|0,0|0,02|0,3345164223177058|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|AD|86320,0|4,0|0,17|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|BE|30165,0|1,0|0,06|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|CDU|38848,0|1,0|0,08|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|CH|102120,0|4,0|0,2|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|IL|26952,0|1,0|0,05|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|L|21553,0|1,0|0,04|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|PAN|12865,0|0,0|0,03|0,329051248848603|10813643|0,4016|Sondagens
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|PS|157200,0|7,0|0,31|0,329051248848603|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|AD|49616,0|2,0|0,35|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|BE|4926,0|0,0|0,03|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|CDU|3106,0|0,0|0,02|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|CH|26639,0|1,0|0,19|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|IL|5106,0|0,0|0,04|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|L|2815,0|0,0|0,02|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|PAN|2057,0|0,0|0,01|0,3879121679208193|10813643|0,4016|Sondagens
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|PS|40237,0|2,0|0,28|0,3879121679208193|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|AD|46046,0|2,0|0,39|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|BE|2865,0|0,0|0,02|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|CDU|1600,0|0,0|0,01|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|CH|20038,0|1,0|0,17|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|IL|2380,0|0,0|0,02|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|L|1592,0|0,0|0,01|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|PAN|1062,0|0,0|0,01|0,43719138992927514|10813643|0,4016|Sondagens
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|PS|34660,0|2,0|0,3|0,43719138992927514|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|AD|76938,0|3,0|0,36|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|BE|5846,0|0,0|0,03|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|CDU|2905,0|0,0|0,01|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|CH|41165,0|2,0|0,19|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|IL|5950,0|0,0|0,03|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|L|3567,0|0,0|0,02|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|PAN|2555,0|0,0|0,01|0,3696281047134145|10813643|0,4016|Sondagens
2024|Viseu|335659,0|211590,0|3302,0|2595,0|PS|58088,0|3,0|0,27|0,3696281047134145|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|AD|42352,0|2,0|0,4|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|BE|3622,0|0,0|0,03|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|CDU|1161,0|0,0|0,01|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|CH|16749,0|1,0|0,16|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|IL|2882,0|0,0|0,03|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|L|1817,0|0,0|0,02|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|PAN|1659,0|0,0|0,02|0,5380907676393634|10813643|0,4016|Sondagens
2024|Açores|230082,0|106277,0|2621,0|1056,0|PS|31016,0|2,0|0,29|0,5380907676393634|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|AD|53440,0|3,0|0,36|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|BE|4404,0|0,0|0,03|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|CDU|2429,0|0,0|0,02|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|CH|26304,0|1,0|0,18|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|IL|5827,0|0,0|0,04|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|L|1864,0|0,0|0,01|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|PAN|3127,0|0,0|0,02|0,41136808355140625|10813643|0,4016|Sondagens
2024|Madeira|254502,0|149808,0|794,0|2703,0|PS|29725,0|2,0|0,2|0,41136808355140625|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|AD|33351,0|0,0|0,14|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|BE|6438,0|0,0|0,03|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|CDU|2363,0|0,0|0,01|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|CH|42975,0|1,0|0,18|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|IL|5719,0|0,0|0,02|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|L|4091,0|0,0|0,02|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|PAN|5175,0|0,0|0,02|0,7454366800346949|10813643|0,4016|Sondagens
2024|Europa|937311,0|238605,0|1381,0|94261,0|PS|38063,0|1,0|0,16|0,7454366800346949|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|AD|22470,0|1,0|0,23|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|BE|1844,0|0,0|0,02|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|CDU|742,0|0,0|0,01|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|PAN|2328,0|0,0|0,02|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|PS|14343,0|0,0|0,15|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|CH|17862,0|1,0|0,18|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|IL|1901,0|0,0|0,02|0,8386048740146628|10813643|0,4016|Sondagens
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|L|697,0|0,0|0,01|0,8386048740146628|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|AD|1867442,0|80,0|0,29|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|BE|282314,0|5,0|0,04|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|CDU|205551,0|4,0|0,03|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|CH|1169781,0|50,0|0,18|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|IL|319877,0|8,0|0,05|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|L|204875,0|4,0|0,03|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|PAN|126125,0|1,0|0,02|0,4010388543435362|10813643|0,4016|Sondagens
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|PS|1812443,0|78,0|0,28|0,4010388543435362|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|AD|148861,0|7,0|0,35|0,3400665954404862|10813643|0,4016|Expetativas
2024|Beja|119102,0|76994,0|1172,0|935,0|AD|12890,0|1,0|0,17|0,35354570032409194|10813643|0,4016|Expetativas
2024|Braga|780164,0|556358,0|9590,0|5162,0|AD|184493,0|8,0|0,33|0,28687045287913826|10813643|0,4016|Expetativas
2024|Bragança|134213,0|72664,0|892,0|966,0|AD|29069,0|2,0|0,4|0,45859193967797457|10813643|0,4016|Expetativas
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|AD|30812,0|1,0|0,28|0,3381750602159215|10813643|0,4016|Expetativas
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|AD|74040,0|3,0|0,31|0,34868157377296116|10813643|0,4016|Expetativas
2024|Évora|133400,0|89387,0|1252,0|791,0|AD|20051,0|1,0|0,22|0,3299325337331334|10813643|0,4016|Expetativas
2024|Faro|381108,0|235351,0|3401,0|2650,0|AD|52681,0|3,0|0,22|0,3824558917682127|10813643|0,4016|Expetativas
2024|Guarda|141065,0|85034,0|1163,0|1290,0|AD|29013,0|1,0|0,34|0,39719987239924864|10813643|0,4016|Expetativas
2024|Leiria|412184,0|273579,0|5094,0|3507,0|AD|96231,0|5,0|0,35|0,33626972420084233|10813643|0,4016|Expetativas
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|AD|356973,0|14,0|0,27|0,31103745809374783|10813643|0,4016|Expetativas
2024|Portalegre|93106,0|60668,0|925,0|614,0|AD|14134,0|0,0|0,23|0,34839859944579304|10813643|0,4016|Expetativas
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|AD|339142,0|14,0|0,3|0,2995520681509775|10813643|0,4016|Expetativas
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|AD|86320,0|4,0|0,17|0,329051248848603|10813643|0,4016|Expetativas
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|AD|49616,0|2,0|0,35|0,3879121679208193|10813643|0,4016|Expetativas
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|AD|46046,0|2,0|0,39|0,43719138992927514|10813643|0,4016|Expetativas
2024|Viseu|335659,0|211590,0|3302,0|2595,0|AD|76938,0|3,0|0,36|0,3696281047134145|10813643|0,4016|Expetativas
2024|Açores|230082,0|106277,0|2621,0|1056,0|AD|42352,0|2,0|0,4|0,5380907676393634|10813643|0,4016|Expetativas
2024|Madeira|254502,0|149808,0|794,0|2703,0|AD|53440,0|3,0|0,36|0,41136808355140625|10813643|0,4016|Expetativas
2024|Europa|937311,0|238605,0|1381,0|94261,0|AD|33351,0|0,0|0,14|0,7454366800346949|10813643|0,4016|Expetativas
2024|Santarém|377261,0|251061,0|3868,0|2815,0|AD|68519,0|3,0|0,27|0,3345164223177058|10813643|0,4016|Expetativas
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|AD|22470,0|1,0|0,23|0,8386048740146628|10813643|0,4016|Expetativas
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|AD|1867442,0|80,0|0,29|0,4010388543435362|10813643|0,4016|Expetativas
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|BE|282314,0|5,0|0,04|0,4010388543435362|10813643|0,4016|Expetativas
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|BE|1844,0|0,0|0,02|0,8386048740146628|10813643|0,4016|Expetativas
2024|Santarém|377261,0|251061,0|3868,0|2815,0|BE|11207,0|0,0|0,04|0,3345164223177058|10813643|0,4016|Expetativas
2024|Europa|937311,0|238605,0|1381,0|94261,0|BE|6438,0|0,0|0,03|0,7454366800346949|10813643|0,4016|Expetativas
2024|Madeira|254502,0|149808,0|794,0|2703,0|BE|4404,0|0,0|0,03|0,41136808355140625|10813643|0,4016|Expetativas
2024|Açores|230082,0|106277,0|2621,0|1056,0|BE|3622,0|0,0|0,03|0,5380907676393634|10813643|0,4016|Expetativas
2024|Viseu|335659,0|211590,0|3302,0|2595,0|BE|5846,0|0,0|0,03|0,3696281047134145|10813643|0,4016|Expetativas
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|BE|2865,0|0,0|0,02|0,43719138992927514|10813643|0,4016|Expetativas
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|BE|4926,0|0,0|0,03|0,3879121679208193|10813643|0,4016|Expetativas
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|BE|30165,0|1,0|0,06|0,329051248848603|10813643|0,4016|Expetativas
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|BE|51917,0|2,0|0,05|0,2995520681509775|10813643|0,4016|Expetativas
2024|Portalegre|93106,0|60668,0|925,0|614,0|BE|1894,0|0,0|0,03|0,34839859944579304|10813643|0,4016|Expetativas
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|BE|65365,0|2,0|0,05|0,31103745809374783|10813643|0,4016|Expetativas
2024|Leiria|412184,0|273579,0|5094,0|3507,0|BE|11748,0|0,0|0,04|0,33626972420084233|10813643|0,4016|Expetativas
2024|Guarda|141065,0|85034,0|1163,0|1290,0|BE|2299,0|0,0|0,03|0,39719987239924864|10813643|0,4016|Expetativas
2024|Faro|381108,0|235351,0|3401,0|2650,0|BE|13555,0|0,0|0,06|0,3824558917682127|10813643|0,4016|Expetativas
2024|Évora|133400,0|89387,0|1252,0|791,0|BE|3816,0|0,0|0,04|0,3299325337331334|10813643|0,4016|Expetativas
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|BE|12371,0|0,0|0,05|0,34868157377296116|10813643|0,4016|Expetativas
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|BE|4450,0|0,0|0,04|0,3381750602159215|10813643|0,4016|Expetativas
2024|Bragança|134213,0|72664,0|892,0|966,0|BE|1403,0|0,0|0,02|0,45859193967797457|10813643|0,4016|Expetativas
2024|Braga|780164,0|556358,0|9590,0|5162,0|BE|21403,0|0,0|0,04|0,28687045287913826|10813643|0,4016|Expetativas
2024|Beja|119102,0|76994,0|1172,0|935,0|BE|3393,0|0,0|0,04|0,35354570032409194|10813643|0,4016|Expetativas
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|BE|17383,0|0,0|0,04|0,3400665954404862|10813643|0,4016|Expetativas
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|CDU|5829,0|0,0|0,01|0,3400665954404862|10813643|0,4016|Expetativas
2024|Beja|119102,0|76994,0|1172,0|935,0|CDU|11570,0|0,0|0,15|0,35354570032409194|10813643|0,4016|Expetativas
2024|Braga|780164,0|556358,0|9590,0|5162,0|CDU|10130,0|0,0|0,02|0,28687045287913826|10813643|0,4016|Expetativas
2024|Bragança|134213,0|72664,0|892,0|966,0|CDU|774,0|0,0|0,01|0,45859193967797457|10813643|0,4016|Expetativas
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|CDU|2373,0|0,0|0,02|0,3381750602159215|10813643|0,4016|Expetativas
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|CDU|6819,0|0,0|0,03|0,34868157377296116|10813643|0,4016|Expetativas
2024|Évora|133400,0|89387,0|1252,0|791,0|CDU|9771,0|0,0|0,11|0,3299325337331334|10813643|0,4016|Expetativas
2024|Faro|381108,0|235351,0|3401,0|2650,0|CDU|7488,0|0,0|0,03|0,3824558917682127|10813643|0,4016|Expetativas
2024|Guarda|141065,0|85034,0|1163,0|1290,0|CDU|1331,0|0,0|0,02|0,39719987239924864|10813643|0,4016|Expetativas
2024|Leiria|412184,0|273579,0|5094,0|3507,0|CDU|6625,0|0,0|0,02|0,33626972420084233|10813643|0,4016|Expetativas
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|CDU|49267,0|2,0|0,04|0,31103745809374783|10813643|0,4016|Expetativas
2024|Portalegre|93106,0|60668,0|925,0|614,0|CDU|3718,0|0,0|0,06|0,34839859944579304|10813643|0,4016|Expetativas
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|CDU|26356,0|1,0|0,02|0,2995520681509775|10813643|0,4016|Expetativas
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|CDU|38848,0|1,0|0,08|0,329051248848603|10813643|0,4016|Expetativas
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|CDU|3106,0|0,0|0,02|0,3879121679208193|10813643|0,4016|Expetativas
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|CDU|1600,0|0,0|0,01|0,43719138992927514|10813643|0,4016|Expetativas
2024|Viseu|335659,0|211590,0|3302,0|2595,0|CDU|2905,0|0,0|0,01|0,3696281047134145|10813643|0,4016|Expetativas
2024|Açores|230082,0|106277,0|2621,0|1056,0|CDU|1161,0|0,0|0,01|0,5380907676393634|10813643|0,4016|Expetativas
2024|Madeira|254502,0|149808,0|794,0|2703,0|CDU|2429,0|0,0|0,02|0,41136808355140625|10813643|0,4016|Expetativas
2024|Europa|937311,0|238605,0|1381,0|94261,0|CDU|2363,0|0,0|0,01|0,7454366800346949|10813643|0,4016|Expetativas
2024|Santarém|377261,0|251061,0|3868,0|2815,0|CDU|10346,0|0,0|0,04|0,3345164223177058|10813643|0,4016|Expetativas
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|CDU|742,0|0,0|0,01|0,8386048740146628|10813643|0,4016|Expetativas
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|CDU|205551,0|4,0|0,03|0,4010388543435362|10813643|0,4016|Expetativas
2024| Totais|10813643,0|6476952,0|89847,0|192396,0|CH|1169781,0|50,0|0,18|0,4010388543435362|10813643|0,4016|Expetativas
2024|Santarém|377261,0|251061,0|3868,0|2815,0|CH|58588,0|3,0|0,23|0,3345164223177058|10813643|0,4016|Expetativas
2024|Fora da Europa|609436,0|98360,0|487,0|31980,0|CH|17862,0|1,0|0,18|0,8386048740146628|10813643|0,4016|Expetativas
2024|Europa|937311,0|238605,0|1381,0|94261,0|CH|42975,0|1,0|0,18|0,7454366800346949|10813643|0,4016|Expetativas
2024|Madeira|254502,0|149808,0|794,0|2703,0|CH|26304,0|1,0|0,18|0,41136808355140625|10813643|0,4016|Expetativas
2024|Açores|230082,0|106277,0|2621,0|1056,0|CH|16749,0|1,0|0,16|0,5380907676393634|10813643|0,4016|Expetativas
2024|Viseu|335659,0|211590,0|3302,0|2595,0|CH|41165,0|2,0|0,19|0,3696281047134145|10813643|0,4016|Expetativas
2024|Vila Real|207989,0|117058,0|1494,0|1527,0|CH|20038,0|1,0|0,17|0,43719138992927514|10813643|0,4016|Expetativas
2024|Viana do Castelo|233491,0|142917,0|2682,0|1534,0|CH|26639,0|1,0|0,19|0,3879121679208193|10813643|0,4016|Expetativas
2024|Setúbal|749090,0|502601,0|6253,0|4945,0|CH|102120,0|4,0|0,2|0,329051248848603|10813643|0,4016|Expetativas
2024|Porto|1591760,0|1114945,0|14407,0|10964,0|CH|170936,0|7,0|0,15|0,2995520681509775|10813643|0,4016|Expetativas
2024|Portalegre|93106,0|60668,0|925,0|614,0|CH|14810,0|1,0|0,24|0,34839859944579304|10813643|0,4016|Expetativas
2024|Lisboa|1915287,0|1319561,0|15712,0|13568,0|CH|224642,0|9,0|0,17|0,31103745809374783|10813643|0,4016|Expetativas
2024|Leiria|412184,0|273579,0|5094,0|3507,0|CH|53820,0|2,0|0,2|0,33626972420084233|10813643|0,4016|Expetativas
2024|Guarda|141065,0|85034,0|1163,0|1290,0|CH|15837,0|1,0|0,19|0,39719987239924864|10813643|0,4016|Expetativas
2024|Faro|381108,0|235351,0|3401,0|2650,0|CH|64081,0|3,0|0,27|0,3824558917682127|10813643|0,4016|Expetativas
2024|Évora|133400,0|89387,0|1252,0|791,0|CH|17850,0|1,0|0,2|0,3299325337331334|10813643|0,4016|Expetativas
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|CH|37428,0|2,0|0,15|0,34868157377296116|10813643|0,4016|Expetativas
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|CH|21141,0|1,0|0,2|0,3381750602159215|10813643|0,4016|Expetativas
